instance,k,n,avg_degree,sparsity,is_connected,feasible,gap,success,n_seeds,success_std
pa561,17,561,20.01426024955437,3.573975044563279,True,True,0.02895403546869344,1.0,10,0.0
pbk411,17,411,19.722627737226276,4.81039700907958,True,True,0.4839910647803424,1.0,10,0.0
pbl395,17,395,20.151898734177216,5.114695110197263,True,True,0.7806401249024201,0.1,10,0.30000000000000004
pbm436,17,436,19.977064220183486,4.59242855636402,True,True,0.9355509355509355,0.0,10,0.0
pbn423,17,423,20.01418439716312,4.742697724446237,True,True,0.8278388278388279,0.2,10,0.4000000000000001
pcb442,17,442,18.918552036199095,4.289921096643786,True,True,0.0,1.0,10,0.0
pka379,17,379,20.221635883905012,5.349639122726194,True,True,15.71651925686687,0.0,10,0.0
rbu737,17,737,19.310719131614654,2.623739012447643,True,True,0.3530476765238382,1.0,10,0.0
rbx711,17,711,20.064697609001406,2.826013747746676,True,True,0.49098636329227546,1.0,10,0.0
xql662,17,662,19.664652567975832,2.974985259905572,True,True,0.3579322203992307,0.9,10,0.30000000000000004
bcl380,20,380,22.642105263157895,5.974170254131371,True,True,0.3948180135718692,1.0,10,0.0
dkg813,20,813,23.239852398523986,2.8620507879955652,True,True,0.6189121698156416,0.9,10,0.3
gr666,20,666,24.44144144144144,3.675404728036307,True,True,0.026974451540884993,1.0,10,0.0
lim963,20,963,22.724818276220144,2.362247222060306,True,True,1.0362136966654714,0.0,10,0.0
pa561,20,561,23.472370766488414,4.191494779730074,True,True,0.0180962721679334,1.0,10,0.0
pbk411,20,411,23.124087591240876,5.6400213637172865,True,True,0.6254653760238272,0.6,10,0.4898979485566356
pbl395,20,395,23.675949367088606,6.009124204844825,True,True,0.7884465261514442,0.2,10,0.4000000000000001
pbm436,20,436,23.298165137614678,5.355900031635558,True,True,1.0464310464310465,0.0,10,0.0
pbn423,20,423,23.498817966903072,5.568440276517316,True,True,0.6886446886446886,0.4,10,0.4898979485566356
pcb442,20,442,22.190045248868778,5.031756292260494,True,True,0.0,1.0,10,0.0
pka379,20,379,23.672823218997358,6.262651645237398,True,True,15.74545331929016,0.0,10,0.0
rbu737,20,737,22.648575305291722,3.077252079523332,True,True,0.3379601689800844,1.0,10,0.0
rbx711,20,711,23.572433192686358,3.320061013054416,True,True,0.5070336079625479,1.0,10,0.0
xql662,20,662,23.157099697885197,3.503343373356308,True,True,0.4018831791694858,0.9,10,0.30000000000000004
bcl380,22,380,24.842105263157894,6.554645188168309,True,True,0.3948180135718692,1.0,10,0.0
dkg813,22,813,25.539975399754,3.145317167457389,True,True,0.6282920535441459,1.0,10,0.0
gr666,22,666,26.834834834834833,4.03531350899772,True,True,0.01895882745253804,1.0,10,0.0
lim963,22,963,24.932502596053997,2.59173623659605,True,True,1.046970240229473,0.0,10,0.0
pa561,22,561,25.846702317290553,4.615482556659027,True,True,0.0,1.0,10,0.0
pbk411,22,411,25.391727493917276,6.193104266809091,True,True,0.5435591958302309,1.0,10,0.0
pbl395,22,395,25.979746835443038,6.5938443744779285,True,True,0.7884465261514442,0.3,10,0.45825756949558394
pbm436,22,436,25.568807339449542,5.877886744701044,True,True,0.8385308385308384,0.2,10,0.4000000000000001
pbn423,22,423,25.86761229314421,6.129765946242703,True,True,0.9743589743589745,0.1,10,0.30000000000000004
pcb442,22,442,24.43438914027149,5.5406778095853735,True,True,0.0,1.0,10,0.0
pka379,22,379,25.95250659630607,6.865742485795256,True,True,15.768408596816741,0.0,10,0.0
rbu737,22,737,24.814111261872455,3.371482508406583,True,True,0.3771876885938442,1.0,10,0.0
rbx711,22,711,25.864978902953588,3.642954775063885,True,True,0.43644468201356307,1.0,10,0.0
xql662,22,662,25.51057401812689,3.859390925586518,True,True,1.0465215359198987,0.9,10,0.30000000000000004
bcl380,25,380,28.07894736842105,7.408693237050409,True,True,0.46267735965453427,1.0,10,0.0
dkg813,25,813,28.94218942189422,3.564309042105199,True,True,0.5501445849750571,1.0,10,0.0
gr666,25,666,30.615615615615617,4.603851972273025,True,True,0.010943203364191093,1.0,10,0.0
lim963,25,963,28.18276220145379,2.929601060442182,True,True,1.1688777339548224,0.0,10,0.0
pa561,25,561,29.32976827094474,5.2374586198115605,True,True,0.00723850886717336,1.0,10,0.0
pbk411,25,411,28.778588807785887,7.019168001898997,True,True,0.37974683544303794,1.0,10,0.0
pbl395,25,395,29.463291139240507,7.477992674934139,True,True,0.6479313036690086,0.6,10,0.48989794855663565
pbm436,25,436,28.96330275229358,6.658230517768639,True,True,0.9702009702009704,0.0,10,0.0
pbn423,25,423,29.30496453900709,6.944304393129642,True,True,0.8717948717948719,0.1,10,0.30000000000000004
pcb442,25,442,27.624434389140273,6.264044079170129,True,True,0.0,1.0,10,0.0
pka379,25,379,29.187335092348285,7.721517220197958,True,True,15.925588443161217,0.0,10,0.0
rbu737,25,737,28.25237449118046,3.838637838475605,True,True,0.34399517199758595,1.0,10,0.0
rbx711,25,711,29.30239099859353,4.127097323745567,True,True,0.4332241099011222,1.0,10,0.0
xql662,25,662,28.885196374622357,4.369923808566166,True,True,0.2824818376419463,1.0,10,0.0
